task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
2071	20/8a0933	193016759	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCJI-Tu-0BI524_vs_GADCJI-N-0C9S5E)	COMPLETED	0	2025-07-04 12:24:01.197	9.8s	4s	93.4%	157.5 MB	348.9 MB	71.7 MB	133.2 KB
2073	7d/a04862	193016762	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCGP-Tu-0CDQR8_vs_GADCGP-N-0C9S6Y)	COMPLETED	0	2025-07-04 12:24:01.347	9.7s	5s	89.3%	144 MB	348.9 MB	71.7 MB	146.9 KB
2075	0e/1cf2d5	193016768	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGGF-Tu-0BVMWG_vs_GADGGF-N-0C9S81)	COMPLETED	0	2025-07-04 12:24:06.088	5s	0ms	42.3%	3.8 MB	25 MB	441.8 KB	54.1 KB
2072	f0/424338	193016760	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCJI-Tu-0BI524_vs_GADCJI-N-0C9S5E)	COMPLETED	0	2025-07-04 12:24:01.272	14.6s	8s	94.9%	259.8 MB	413.6 MB	84.2 MB	67.9 KB
2077	c4/f6970d	193016777	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGHG-Tu-0CDRFO_vs_GADGHG-N-0C9S5T)	COMPLETED	0	2025-07-04 12:24:11.225	4.7s	0ms	48.4%	4.5 MB	25 MB	373.3 KB	39.5 KB
1909	f8/498ba0	193013413	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MSISENSORPRO_MSISOMATIC (GADGFK-Tu-0CDRC0_vs_GADGFK-N-0C9SAP)	COMPLETED	0	2025-07-04 12:15:41.061	8m 35s	8m 2s	101.1%	254.3 MB	773.2 MB	27.7 GB	10.9 MB
2078	75/7a5547	193016779	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCIB-Tu-0BI56B_vs_GADCIB-N-0C9S8M)	COMPLETED	0	2025-07-04 12:24:11.302	9.6s	4s	93.5%	158.2 MB	348.9 MB	71.7 MB	100.8 KB
2080	b5/b46285	193016781	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCJY-Tu-0CDQUW_vs_GADCJY-N-0C9SAK)	COMPLETED	0	2025-07-04 12:24:11.545	9.4s	4s	92.9%	157.3 MB	348.9 MB	71.7 MB	110.9 KB
2082	68/325ee5	193016783	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCJX-Tu-0BFCXU_vs_GADCJX-N-0C9S9B)	COMPLETED	0	2025-07-04 12:24:11.699	9.2s	4s	93.9%	159 MB	348.9 MB	71.7 MB	93.9 KB
2083	58/d36d2c	193016784	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCJX-Tu-0BFCXU_vs_GADCJX-N-0C9S9B)	COMPLETED	0	2025-07-04 12:24:11.775	9.2s	6s	93.2%	259 MB	413.6 MB	84.2 MB	67.9 KB
2063	b8/4d0f44	193016744	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADBKF-Tu-0BZK5O_vs_GADBKF-N-0C9S8O)	COMPLETED	0	2025-07-04 12:23:56.030	30.2s	23s	95.9%	260.2 MB	413.6 MB	84.3 MB	67.9 KB
2079	bd/67fce4	193016780	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCIB-Tu-0BI56B_vs_GADCIB-N-0C9S8M)	COMPLETED	0	2025-07-04 12:24:11.378	14.9s	7s	93.9%	259.7 MB	413.6 MB	84.2 MB	67.9 KB
2074	bb/3cd894	193016767	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCGP-Tu-0CDQR8_vs_GADCGP-N-0C9S6Y)	COMPLETED	0	2025-07-04 12:24:06.010	20.3s	11s	93.1%	260.7 MB	413.6 MB	84.2 MB	67.9 KB
2081	40/69eaea	193016782	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCJY-Tu-0CDQUW_vs_GADCJY-N-0C9SAK)	COMPLETED	0	2025-07-04 12:24:11.621	14.7s	7s	94.1%	259.6 MB	413.9 MB	84.1 MB	67.9 KB
2084	1f/b78e3b	193016790	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCIC-Tu-0BI57L_vs_GADCIC-N-0C9S5V)	COMPLETED	0	2025-07-04 12:24:16.004	10.3s	6s	92.0%	138.1 MB	334.1 MB	71.7 MB	104.5 KB
2086	a4/28eaff	193016793	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCHV-Tu-0CDQRU_vs_GADCHV-N-0C9S9S)	COMPLETED	0	2025-07-04 12:24:16.190	10.2s	5s	91.6%	150 MB	348.9 MB	71.7 MB	118.2 KB
2085	af/b96cb1	193016791	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCIC-Tu-0BI57L_vs_GADCIC-N-0C9S5V)	COMPLETED	0	2025-07-04 12:24:16.083	10.3s	7s	93.4%	259.4 MB	413.6 MB	84.2 MB	67.9 KB
2090	36/e5b991	193016804	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCJW-Tu-0BKQO1_vs_GADCJW-N-0C9S95)	COMPLETED	0	2025-07-04 12:24:21.339	9.6s	5s	92.8%	153.8 MB	348.9 MB	71.7 MB	113.9 KB
2088	8f/e7b5e3	193016801	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCJR-Tu-0BHS1U_vs_GADCJR-N-0C9S5J)	COMPLETED	0	2025-07-04 12:24:21.184	9.7s	5s	92.8%	156 MB	348.9 MB	71.7 MB	95.6 KB
2087	77/f8c163	193016800	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCHV-Tu-0CDQRU_vs_GADCHV-N-0C9S9S)	COMPLETED	0	2025-07-04 12:24:21.106	14.8s	7s	94.6%	259.5 MB	413.9 MB	84.2 MB	67.9 KB
2089	fa/c70c4b	193016802	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCJR-Tu-0BHS1U_vs_GADCJR-N-0C9S5J)	COMPLETED	0	2025-07-04 12:24:21.261	14.7s	7s	93.5%	259.9 MB	413.9 MB	84.2 MB	67.9 KB
2093	60/e4e329	193016811	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCLD-Tu-0BHRXZ_vs_GADCLD-N-0C9S5M)	COMPLETED	0	2025-07-04 12:24:26.616	9.3s	6s	94.0%	260.2 MB	413.9 MB	84.1 MB	67.9 KB
2092	22/f7b714	193016810	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCLD-Tu-0BHRXZ_vs_GADCLD-N-0C9S5M)	COMPLETED	0	2025-07-04 12:24:26.488	9.4s	4s	92.1%	148.6 MB	348.9 MB	71.7 MB	93.8 KB
2094	1f/02750d	193016812	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCKZ-Tu-0BFR34_vs_GADCKZ-N-0C9S7E)	COMPLETED	0	2025-07-04 12:24:26.693	9.3s	6s	91.3%	162 MB	344.8 MB	71.7 MB	93.6 KB
2095	d8/ba7124	193016813	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCJG-Tu-0CDQUA_vs_GADCJG-N-0C9S7P)	COMPLETED	0	2025-07-04 12:24:26.767	9.3s	6s	91.3%	161.7 MB	344.8 MB	71.7 MB	98.6 KB
2096	0f/86a884	193016815	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCKZ-Tu-0BFR34_vs_GADCKZ-N-0C9S7E)	COMPLETED	0	2025-07-04 12:24:26.843	9.2s	6s	94.4%	259.6 MB	413.6 MB	84.1 MB	67.9 KB
2097	a5/37ce43	193016816	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCJG-Tu-0CDQUA_vs_GADCJG-N-0C9S7P)	COMPLETED	0	2025-07-04 12:24:26.920	9.2s	6s	93.7%	258.9 MB	413.5 MB	84.2 MB	67.9 KB
2098	2e/8653dd	193016824	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCJB-Tu-0BJSC9_vs_GADCJB-N-0C9S8T)	COMPLETED	0	2025-07-04 12:24:31.157	9.8s	5s	93.5%	158.2 MB	348.9 MB	71.7 MB	92.3 KB
2099	57/505166	193016826	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCJB-Tu-0BJSC9_vs_GADCJB-N-0C9S8T)	COMPLETED	0	2025-07-04 12:24:31.232	9.7s	7s	93.3%	259.1 MB	413.6 MB	84.2 MB	67.9 KB
2091	2d/39f98d	193016809	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCJW-Tu-0BKQO1_vs_GADCJW-N-0C9S95)	COMPLETED	0	2025-07-04 12:24:26.373	14.6s	10s	92.8%	260.2 MB	413.6 MB	84.1 MB	67.9 KB
2107	8e/3ca599	193016868	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCNX-N-0C9S87)	COMPLETED	0	2025-07-04 12:24:36.673	4.3s	0ms	43.6%	4.5 MB	25.7 MB	381.1 KB	40.8 KB
2106	5c/569f0e	193016867	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCNA-N-0C9S8Y)	COMPLETED	0	2025-07-04 12:24:36.599	4.4s	0ms	44.1%	3.8 MB	25 MB	397.6 KB	44.6 KB
1908	75/ea7488	193013412	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MSISENSORPRO_MSISOMATIC (GADGFF-Tu-0BVOSG_vs_GADGFF-N-0C9S9P)	COMPLETED	0	2025-07-04 12:15:40.976	9m	8m 53s	100.1%	129 MB	642.6 MB	29.3 GB	11 MB
2100	c4/4eb2b8	193016857	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCLG-Tu-0CDQWZ_vs_GADCLG-N-0C9S4Y)	COMPLETED	0	2025-07-04 12:24:36.146	9.8s	4s	92.8%	158.2 MB	348.9 MB	71.8 MB	238 KB
2104	24/2b0a2b	193016864	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCKL-Tu-0CDQVI_vs_GADCKL-N-0C9S5O)	COMPLETED	0	2025-07-04 12:24:36.448	9.5s	4s	93.8%	161.7 MB	348.9 MB	71.7 MB	110 KB
2102	ec/931eb4	193016860	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCNA-Tu-0BI508_vs_GADCNA-N-0C9S8Y)	COMPLETED	0	2025-07-04 12:24:36.297	9.6s	6s	91.1%	161.9 MB	344.8 MB	71.7 MB	105.9 KB
2110	3d/69d1b5	193016899	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCNB-N-0C9S7O)	COMPLETED	0	2025-07-04 12:24:41.305	4.7s	0ms	41.6%	3.8 MB	25 MB	406 KB	46.7 KB
1901	5e/bec156	193012707	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MSISENSORPRO_MSISOMATIC (GADGCM-Tu-0CDR8C_vs_GADGCM-N-0C9SAL)	COMPLETED	0	2025-07-04 12:12:45.977	12m	9m 42s	99.7%	123.7 MB	636.1 MB	30.1 GB	11.1 MB
2105	d6/471311	193016865	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCKL-Tu-0CDQVI_vs_GADCKL-N-0C9S5O)	COMPLETED	0	2025-07-04 12:24:36.523	14.4s	7s	94.6%	260.4 MB	413.5 MB	84.1 MB	67.9 KB
2103	01/922ef3	193016863	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCNA-Tu-0BI508_vs_GADCNA-N-0C9S8Y)	COMPLETED	0	2025-07-04 12:24:36.374	14.6s	9s	93.1%	260.4 MB	413.6 MB	84.1 MB	67.9 KB
2108	41/08d94e	193016896	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCNB-Tu-0CDR00_vs_GADCNB-N-0C9S7O)	COMPLETED	0	2025-07-04 12:24:41.063	9.9s	6s	92.3%	138.1 MB	334.1 MB	71.9 MB	278.6 KB
2111	e7/884a51	193016901	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCRF-Tu-0CDQZ6_vs_GADCRF-N-0C9S5N)	COMPLETED	0	2025-07-04 12:24:41.383	9.6s	4s	88.0%	138 MB	348.9 MB	71.8 MB	205.5 KB
1903	83/a27789	193012895	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:MSISENSORPRO_MSISOMATIC (GADGCX-Tu-0CDRAS_vs_GADGCX-N-0C9SAN)	COMPLETED	0	2025-07-04 12:14:10.953	10m 40s	9m 8s	101.2%	156.6 MB	685.6 MB	29.3 GB	11 MB
2117	d5/ad569a	193016936	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCPJ-N-0C9S6H)	COMPLETED	0	2025-07-04 12:24:46.538	4.5s	0ms	44.2%	4.5 MB	25 MB	419.1 KB	49.2 KB
2116	03/70e8c2	193016934	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCNJ-N-0C9S58)	COMPLETED	0	2025-07-04 12:24:46.463	4.5s	0ms	37.5%	3.8 MB	25 MB	413.7 KB	49 KB
2118	61/025c65	193016937	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCRF-N-0C9S5N)	COMPLETED	0	2025-07-04 12:24:46.615	4.4s	0ms	44.1%	3.8 MB	25 MB	397.9 KB	45.4 KB
2101	80/3e1d17	193016859	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCLG-Tu-0CDQWZ_vs_GADCLG-N-0C9S4Y)	COMPLETED	0	2025-07-04 12:24:36.223	19.7s	11s	95.2%	259.4 MB	413.6 MB	84.3 MB	67.9 KB
2113	8c/7bc477	193016905	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_NORMAL:TABIX_BGZIP_TIDDIT_SV (GADCMD-Tu-0BHS8V_vs_GADCMD-N-0C9S5D)	COMPLETED	0	2025-07-04 12:24:41.536	14.4s	1s	45.6%	5.2 MB	25 MB	394.1 KB	44.5 KB
2112	57/930cc6	193016902	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCRF-Tu-0CDQZ6_vs_GADCRF-N-0C9S5N)	COMPLETED	0	2025-07-04 12:24:41.460	14.5s	10s	92.5%	258.8 MB	413.5 MB	84.3 MB	67.9 KB
2114	52/421054	193016931	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADFXX-Tu-0C2S67_vs_GADFXX-N-0C9S8Q)	COMPLETED	0	2025-07-04 12:24:46.274	9.7s	6s	91.3%	161.7 MB	344.8 MB	71.7 MB	117.6 KB
2123	63/becdd0	193016968	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGIN-Tu-0CDRHI_vs_GADGIN-N-0C9S5I)	COMPLETED	0	2025-07-04 12:24:51.557	4.5s	0ms	38.6%	4.5 MB	25 MB	350 KB	33.1 KB
2125	0f/0b23e1	193016971	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGHL-Tu-0CDRGA_vs_GADGHL-N-0C9S78)	COMPLETED	0	2025-07-04 12:24:51.722	4.3s	0ms	58.1%	4.5 MB	25.7 MB	440.6 KB	53.3 KB
2124	f8/bf6083	193016970	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGIH-Tu-0BWR2T_vs_GADGIH-N-0C9S6P)	COMPLETED	0	2025-07-04 12:24:51.632	4.4s	0ms	43.2%	3.8 MB	25 MB	389.3 KB	42.2 KB
2126	0f/66ab5a	193016973	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCRK-N-0BHAET)	COMPLETED	0	2025-07-04 12:24:51.815	4.3s	0ms	42.4%	5.2 MB	25 MB	565.1 KB	85.3 KB
2109	c7/872b3e	193016898	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCNB-Tu-0CDR00_vs_GADCNB-N-0C9S7O)	COMPLETED	0	2025-07-04 12:24:41.176	19.7s	13s	95.5%	259.9 MB	413.9 MB	84.3 MB	67.9 KB
2119	a7/030c00	193016961	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCMZ-Tu-0BHS3K_vs_GADCMZ-N-0C9S7H)	COMPLETED	0	2025-07-04 12:24:51.152	9.8s	6s	92.0%	137.7 MB	334.1 MB	71.7 MB	121.2 KB
2115	d6/8a86b2	193016933	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADFXX-Tu-0C2S67_vs_GADFXX-N-0C9S8Q)	COMPLETED	0	2025-07-04 12:24:46.386	14.5s	7s	93.3%	259.9 MB	413.6 MB	84.2 MB	67.9 KB
2127	ff/3922f0	193017000	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADCNC-Tu-0CDQZE)	COMPLETED	0	2025-07-04 12:24:56.053	4.9s	0ms	47.6%	4.9 MB	25 MB	367 KB	37.8 KB
2132	9d/6499e0	193017009	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGII-Tu-0CDRI4_vs_GADGII-N-0C9S7W)	COMPLETED	0	2025-07-04 12:24:56.518	4.5s	0ms	58.2%	5.2 MB	25 MB	369.3 KB	38.6 KB
2133	28/020537	193017011	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGIM-Tu-0BVRXH_vs_GADGIM-N-0C9S74)	COMPLETED	0	2025-07-04 12:24:56.679	4.3s	0ms	43.4%	4.5 MB	25 MB	406.9 KB	47.5 KB
2120	90/851808	193016964	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADCMZ-Tu-0BHS3K_vs_GADCMZ-N-0C9S7H)	COMPLETED	0	2025-07-04 12:24:51.276	14.6s	11s	93.4%	260 MB	413.6 MB	84.2 MB	67.9 KB
2122	35/b950f5	193016967	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADFYV-Tu-0CDR3G_vs_GADFYV-N-0C9S5X)	COMPLETED	0	2025-07-04 12:24:51.479	14.4s	8s	93.6%	258.9 MB	413.6 MB	84.2 MB	67.9 KB
2130	14/18cb63	193017006	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADGAB-Tu-0CDR5A_vs_GADGAB-N-0C9S77)	COMPLETED	0	2025-07-04 12:24:56.347	9.6s	4s	91.7%	152.2 MB	348.9 MB	71.7 MB	104.3 KB
2128	0b/a00293	193017002	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADGAR-Tu-0CDR7Q_vs_GADGAR-N-0C9S6D)	COMPLETED	0	2025-07-04 12:24:56.159	9.8s	4s	92.6%	155.3 MB	348.9 MB	71.7 MB	109.5 KB
2134	36/b05841	193017010	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCMA-Tu-0BHSD2_vs_GADCMA-N-0C9S7T)	COMPLETED	0	2025-07-04 12:24:56.593	9.4s	4s	93.1%	154.5 MB	348.9 MB	71.7 MB	101.7 KB
2138	6e/bacf21	193017045	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_SOMATIC_TIDDIT:TIDDIT_TUMOR:TABIX_BGZIP_TIDDIT_SV (GADGHK-Tu-0BYKS6_vs_GADGHK-N-0C9S79)	COMPLETED	0	2025-07-04 12:25:01.368	4.7s	0ms	54.9%	4.5 MB	25 MB	431.8 KB	52.7 KB
2140	93/5f7891	193017047	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_SINGLE_TIDDIT:TABIX_BGZIP_TIDDIT_SV (GADFXX-N-0C9S8Q)	COMPLETED	0	2025-07-04 12:25:01.520	4.5s	0ms	44.2%	3.8 MB	25 MB	404.5 KB	45.6 KB
2121	32/40e3ca	193016966	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADFYV-Tu-0CDR3G_vs_GADFYV-N-0C9S5X)	COMPLETED	0	2025-07-04 12:24:51.385	19.6s	6s	89.3%	161.9 MB	348.9 MB	71.7 MB	130.2 KB
2129	f9/2e2a2b	193017003	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADGAR-Tu-0CDR7Q_vs_GADGAR-N-0C9S6D)	COMPLETED	0	2025-07-04 12:24:56.272	14.7s	7s	94.0%	260.1 MB	413.5 MB	84.1 MB	67.9 KB
2131	4b/cb3684	193017007	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_GENEMETRICS (GADGAB-Tu-0CDR5A_vs_GADGAB-N-0C9S77)	COMPLETED	0	2025-07-04 12:24:56.441	14.5s	7s	93.5%	260.1 MB	413.6 MB	84.2 MB	67.9 KB
2136	58/9dec54	193017041	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_SOMATIC_ALL:BAM_VARIANT_CALLING_CNVKIT:CNVKIT_CALL (GADCKT-Tu-0CDQWQ_vs_GADCKT-N-0C9S8F)	COMPLETED	0	2025-07-04 12:25:01.180	9.8s	6s	91.4%	162 MB	344.8 MB	71.7 MB	92.3 KB
